country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Poland,PL,2022-41,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2022-42,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2022-43,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2022-44,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2022-45,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2022-46,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2022-47,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2022-48,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2022-49,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2022-50,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2022-51,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2022-52,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-01,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-02,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-03,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-04,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-05,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-06,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-07,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-08,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-09,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-10,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-11,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-12,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-13,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-14,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-15,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-16,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-17,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-18,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-19,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-20,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-21,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-22,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-23,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-24,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-25,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-26,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2023-27,25-49yr,NA,13872826,NA,TESSy COVID-19
Poland,PL,2020-01,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2020-02,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2020-03,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2020-04,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2020-05,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2020-06,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2020-07,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2020-08,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2020-09,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2020-10,50-64yr,7,7066524,NA,TESSy COVID-19
Poland,PL,2020-11,50-64yr,28,7066524,0.495293018179801,TESSy COVID-19
Poland,PL,2020-12,50-64yr,133,7066524,2.2783478836270845,TESSy COVID-19
Poland,PL,2020-13,50-64yr,409,7066524,7.66996616724149,TESSy COVID-19
Poland,PL,2020-14,50-64yr,720,7066524,15.976737643571294,TESSy COVID-19
Poland,PL,2020-15,50-64yr,693,7066524,19.99568670537311,TESSy COVID-19
Poland,PL,2020-16,50-64yr,584,7066524,18.07111954901731,TESSy COVID-19
Poland,PL,2020-17,50-64yr,507,7066524,15.43899093811894,TESSy COVID-19
Poland,PL,2020-18,50-64yr,412,7066524,13.004979534492488,TESSy COVID-19
Poland,PL,2020-19,50-64yr,434,7066524,11.971939810860333,TESSy COVID-19
Poland,PL,2020-20,50-64yr,440,7066524,12.368174225404173,TESSy COVID-19
Poland,PL,2020-21,50-64yr,478,7066524,12.990828305401637,TESSy COVID-19
Poland,PL,2020-22,50-64yr,459,7066524,13.259701658127815,TESSy COVID-19
Poland,PL,2020-23,50-64yr,484,7066524,13.344609032672924,TESSy COVID-19
Poland,PL,2020-24,50-64yr,492,7066524,13.811599592671023,TESSy COVID-19
Poland,PL,2020-25,50-64yr,483,7066524,13.79744836358017,TESSy COVID-19
Poland,PL,2020-26,50-64yr,381,7066524,12.22666193449566,TESSy COVID-19
Poland,PL,2020-27,50-64yr,343,7066524,10.245489861776456,TESSy COVID-19
Poland,PL,2020-28,50-64yr,374,7066524,10.146431258140495,TESSy COVID-19
Poland,PL,2020-29,50-64yr,420,7066524,11.236075898136058,TESSy COVID-19
Poland,PL,2020-30,50-64yr,540,7066524,13.585179927217398,TESSy COVID-19
Poland,PL,2020-31,50-64yr,688,7066524,17.37770932356559,TESSy COVID-19
Poland,PL,2020-32,50-64yr,748,7066524,20.321164974462693,TESSy COVID-19
Poland,PL,2020-33,50-64yr,782,7066524,21.651380509002728,TESSy COVID-19
Poland,PL,2020-34,50-64yr,757,7066524,21.778741570820394,TESSy COVID-19
Poland,PL,2020-35,50-64yr,724,7066524,20.957970283551006,TESSy COVID-19
Poland,PL,2020-36,50-64yr,546,7066524,17.97206094538135,TESSy COVID-19
Poland,PL,2020-37,50-64yr,510,7066524,14.943697919939138,TESSy COVID-19
Poland,PL,2020-38,50-64yr,858,7066524,19.358881396284794,TESSy COVID-19
Poland,PL,2020-39,50-64yr,1290,7066524,30.39684008714893,TESSy COVID-19
Poland,PL,2020-40,50-64yr,2162,7066524,48.850042821619226,TESSy COVID-19
Poland,PL,2020-41,50-64yr,4707,7066524,97.20479262505866,TESSy COVID-19
Poland,PL,2020-42,50-64yr,8121,7066524,181.53196677744248,TESSy COVID-19
Poland,PL,2020-43,50-64yr,19624,7066524,392.62585112567365,TESSy COVID-19
Poland,PL,2020-44,50-64yr,49462,7066524,977.6518129705637,TESSy COVID-19
Poland,PL,2020-45,50-64yr,48119,7066524,1380.891085914376,TESSy COVID-19
Poland,PL,2020-46,50-64yr,40902,7066524,1259.7565648966875,TESSy COVID-19
Poland,PL,2020-47,50-64yr,32077,7066524,1032.7425478212485,TESSy COVID-19
Poland,PL,2020-48,50-64yr,24969,7066524,807.2710147167122,TESSy COVID-19
Poland,PL,2020-49,50-64yr,20823,7066524,648.0130825282699,TESSy COVID-19
Poland,PL,2020-50,50-64yr,19663,7066524,572.9266609722121,TESSy COVID-19
Poland,PL,2020-51,50-64yr,19287,7066524,551.1903730886643,TESSy COVID-19
Poland,PL,2020-52,50-64yr,14523,7066524,478.45305556168773,TESSy COVID-19
Poland,PL,2020-53,50-64yr,16961,7066524,445.53729669636726,TESSy COVID-19
Poland,PL,2021-01,50-64yr,16996,7066524,480.53328623804293,TESSy COVID-19
Poland,PL,2021-02,50-64yr,13508,7066524,431.66909218733286,TESSy COVID-19
Poland,PL,2021-03,50-64yr,10321,7066524,337.20963800589936,TESSy COVID-19
Poland,PL,2021-04,50-64yr,9768,7066524,284.2840412061149,TESSy COVID-19
Poland,PL,2021-05,50-64yr,9154,7066524,267.7695568570913,TESSy COVID-19
Poland,PL,2021-06,50-64yr,9688,7066524,266.63745852982316,TESSy COVID-19
Poland,PL,2021-07,50-64yr,12875,7066524,319.2941819768814,TESSy COVID-19
Poland,PL,2021-08,50-64yr,17474,7066524,429.47565167825087,TESSy COVID-19
Poland,PL,2021-09,50-64yr,22777,7066524,569.6011221358619,TESSy COVID-19
Poland,PL,2021-10,50-64yr,29256,7066524,736.3309032842739,TESSy COVID-19
Poland,PL,2021-11,50-64yr,39271,7066524,969.7412759087778,TESSy COVID-19
Poland,PL,2021-12,50-64yr,47407,7066524,1226.6002351368227,TESSy COVID-19
Poland,PL,2021-13,50-64yr,45474,7066524,1314.3803091873742,TESSy COVID-19
Poland,PL,2021-14,50-64yr,36263,7066524,1156.6790121989254,TESSy COVID-19
Poland,PL,2021-15,50-64yr,27437,7066524,901.4332930872378,TESSy COVID-19
Poland,PL,2021-16,50-64yr,17406,7066524,634.5835661210518,TESSy COVID-19
Poland,PL,2021-17,50-64yr,11024,7066524,402.31944305290693,TESSy COVID-19
Poland,PL,2021-18,50-64yr,6984,7066524,254.83533346805302,TESSy COVID-19
Poland,PL,2021-19,50-64yr,4742,7066524,165.93731231932418,TESSy COVID-19
Poland,PL,2021-20,50-64yr,2405,7066524,101.13883431231537,TESSy COVID-19
Poland,PL,2021-21,50-64yr,1252,7066524,51.75104478524378,TESSy COVID-19
Poland,PL,2021-22,50-64yr,646,7066524,26.859032814436066,TESSy COVID-19
Poland,PL,2021-23,50-64yr,452,7066524,15.5380495417549,TESSy COVID-19
Poland,PL,2021-24,50-64yr,286,7066524,10.443607069048376,TESSy COVID-19
Poland,PL,2021-25,50-64yr,178,7066524,6.566170298155076,TESSy COVID-19
Poland,PL,2021-26,50-64yr,118,7066524,4.1887638108920315,TESSy COVID-19
Poland,PL,2021-27,50-64yr,114,7066524,3.283085149077538,TESSy COVID-19
Poland,PL,2021-28,50-64yr,96,7066524,2.971758109078806,TESSy COVID-19
Poland,PL,2021-29,50-64yr,112,7066524,2.943455650897103,TESSy COVID-19
Poland,PL,2021-30,50-64yr,120,7066524,3.283085149077538,TESSy COVID-19
Poland,PL,2021-31,50-64yr,176,7066524,4.1887638108920315,TESSy COVID-19
Poland,PL,2021-32,50-64yr,183,7066524,5.080291243615673,TESSy COVID-19
Poland,PL,2021-33,50-64yr,250,7066524,6.127482196338681,TESSy COVID-19
Poland,PL,2021-34,50-64yr,303,7066524,7.8256296872408555,TESSy COVID-19
Poland,PL,2021-35,50-64yr,411,7066524,10.10397757086794,TESSy COVID-19
Poland,PL,2021-36,50-64yr,579,7066524,14.009716799942943,TESSy COVID-19
Poland,PL,2021-37,50-64yr,796,7066524,19.457939999920754,TESSy COVID-19
Poland,PL,2021-38,50-64yr,1026,7066524,25.783539403531353,TESSy COVID-19
Poland,PL,2021-39,50-64yr,1440,7066524,34.896930938039695,TESSy COVID-19
Poland,PL,2021-40,50-64yr,2208,7066524,51.62368372342611,TESSy COVID-19
Poland,PL,2021-41,50-64yr,3157,7066524,75.92134407241807,TESSy COVID-19
Poland,PL,2021-42,50-64yr,6343,7066524,134.43667636308885,TESSy COVID-19
Poland,PL,2021-43,50-64yr,9303,7066524,221.4101303554619,TESSy COVID-19
Poland,PL,2021-44,50-64yr,14344,7066524,334.6341143113644,TESSy COVID-19
Poland,PL,2021-45,50-64yr,17873,7066524,455.9101476199614,TESSy COVID-19
Poland,PL,2021-46,50-64yr,25066,7066524,607.6396259320707,TESSy COVID-19
Poland,PL,2021-47,50-64yr,28615,7066524,759.652128825997,TESSy COVID-19
Poland,PL,2021-48,50-64yr,29214,7066524,818.3514270948489,TESSy COVID-19
Poland,PL,2021-49,50-64yr,27235,7066524,798.8227309494739,TESSy COVID-19
Poland,PL,2021-50,50-64yr,23003,7066524,710.9294470661955,TESSy COVID-19
Poland,PL,2021-51,50-64yr,14327,7066524,528.2653819614849,TESSy COVID-19
Poland,PL,2021-52,50-64yr,9562,7066524,338.0587117513505,TESSy COVID-19
Poland,PL,2022-01,50-64yr,9522,7066524,270.0620559698092,TESSy COVID-19
Poland,PL,2022-02,50-64yr,12682,7066524,314.21389073326577,TESSy COVID-19
Poland,PL,2022-03,50-64yr,34197,7066524,663.3954685500255,TESSy COVID-19
Poland,PL,2022-04,50-64yr,57878,7066524,1302.9744185401478,TESSy COVID-19
Poland,PL,2022-05,50-64yr,60293,7066524,1672.2648928950075,TESSy COVID-19
Poland,PL,2022-06,50-64yr,41646,7066524,1442.5621422923066,TESSy COVID-19
Poland,PL,2022-07,50-64yr,27155,7066524,973.618712679671,TESSy COVID-19
Poland,PL,2022-08,50-64yr,18481,7066524,645.8054907900971,TESSy COVID-19
Poland,PL,2022-09,50-64yr,14926,7066524,472.7501102380746,TESSy COVID-19
Poland,PL,2022-10,50-64yr,14209,7066524,412.2960595619572,TESSy COVID-19
Poland,PL,2022-11,50-64yr,15134,7066524,415.2395152128543,TESSy COVID-19
Poland,PL,2022-12,50-64yr,10089,7066524,356.9364513585463,TESSy COVID-19
Poland,PL,2022-13,50-64yr,5023,7066524,213.85337402094723,TESSy COVID-19
Poland,PL,2022-14,50-64yr,1668,7066524,94.68587384688709,TESSy COVID-19
Poland,PL,2022-15,50-64yr,1375,7066524,43.06219012346099,TESSy COVID-19
Poland,PL,2022-16,50-64yr,1373,7066524,38.8875775416598,TESSy COVID-19
Poland,PL,2022-17,50-64yr,3115,7066524,63.510716159741335,TESSy COVID-19
Poland,PL,2022-18,50-64yr,2077,7066524,73.47318143970077,TESSy COVID-19
Poland,PL,2022-19,50-64yr,1544,7066524,51.24160053797313,TESSy COVID-19
Poland,PL,2022-20,50-64yr,993,7066524,35.901668203490146,TESSy COVID-19
Poland,PL,2022-21,50-64yr,333,7066524,18.764529774469032,TESSy COVID-19
Poland,PL,2022-22,50-64yr,278,7066524,8.64640097451024,TESSy COVID-19
Poland,PL,2022-23,50-64yr,46,7066524,4.584998225435872,TESSy COVID-19
Poland,PL,2022-24,50-64yr,101,7066524,2.080230676355164,TESSy COVID-19
Poland,PL,2022-25,50-64yr,478,7066524,8.193561643602994,TESSy COVID-19
Poland,PL,2022-26,50-64yr,805,7066524,18.15602692356242,TESSy COVID-19
Poland,PL,2022-27,50-64yr,1448,7066524,31.882719141688334,TESSy COVID-19
Poland,PL,2022-28,50-64yr,2722,7066524,59.01062530885058,TESSy COVID-19
Poland,PL,2022-29,50-64yr,3835,7066524,92.789609148713,TESSy COVID-19
Poland,PL,2022-30,50-64yr,5094,7066524,126.35632455221266,TESSy COVID-19
Poland,PL,2022-31,50-64yr,9444,7066524,205.73056852279848,TESSy COVID-19
Poland,PL,2022-32,50-64yr,5264,7066524,208.13627746824324,TESSy COVID-19
Poland,PL,2022-33,50-64yr,5064,7066524,146.15389405031385,TESSy COVID-19
Poland,PL,2022-34,50-64yr,4694,7066524,138.08769346852853,TESSy COVID-19
Poland,PL,2022-35,50-64yr,4124,7066524,124.78553812312815,TESSy COVID-19
Poland,PL,2022-36,50-64yr,4880,7066524,127.41766673402651,TESSy COVID-19
Poland,PL,2022-37,50-64yr,6621,7066524,162.7532857738826,TESSy COVID-19
Poland,PL,2022-38,50-64yr,6544,7066524,186.30093098105942,TESSy COVID-19
Poland,PL,2022-39,50-64yr,5499,7066524,170.4232519411241,TESSy COVID-19
Poland,PL,2022-40,50-64yr,3914,7066524,133.20551943218476,TESSy COVID-19
Poland,PL,2022-41,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2022-42,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2022-43,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2022-44,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2022-45,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2022-46,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2022-47,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2022-48,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2022-49,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2022-50,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2022-51,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2022-52,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-01,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-02,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-03,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-04,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-05,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-06,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-07,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-08,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-09,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-10,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-11,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-12,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-13,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-14,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-15,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-16,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-17,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-18,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-19,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-20,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-21,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-22,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-23,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-24,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-25,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-26,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2023-27,50-64yr,NA,7066524,NA,TESSy COVID-19
Poland,PL,2020-01,65-79yr,NA,5565204,NA,TESSy COVID-19
Poland,PL,2020-02,65-79yr,NA,5565204,NA,TESSy COVID-19
Poland,PL,2020-03,65-79yr,NA,5565204,NA,TESSy COVID-19
Poland,PL,2020-04,65-79yr,NA,5565204,NA,TESSy COVID-19
Poland,PL,2020-05,65-79yr,NA,5565204,NA,TESSy COVID-19
Poland,PL,2020-06,65-79yr,NA,5565204,NA,TESSy COVID-19
Poland,PL,2020-07,65-79yr,NA,5565204,NA,TESSy COVID-19
Poland,PL,2020-08,65-79yr,NA,5565204,NA,TESSy COVID-19
Poland,PL,2020-09,65-79yr,NA,5565204,NA,TESSy COVID-19
Poland,PL,2020-10,65-79yr,6,5565204,NA,TESSy COVID-19
Poland,PL,2020-11,65-79yr,12,5565204,0.3234382782733571,TESSy COVID-19
Poland,PL,2020-12,65-79yr,83,5565204,1.707035357553829,TESSy COVID-19
Poland,PL,2020-13,65-79yr,186,5565204,4.833605380862948,TESSy COVID-19
Poland,PL,2020-14,65-79yr,400,5565204,10.529712837121515,TESSy COVID-19
Poland,PL,2020-15,65-79yr,303,5565204,12.632061645898336,TESSy COVID-19
Poland,PL,2020-16,65-79yr,296,5565204,10.763307149207828,TESSy COVID-19
Poland,PL,2020-17,65-79yr,286,5565204,10.45783766417188,TESSy COVID-19
Poland,PL,2020-18,65-79yr,248,5565204,9.59533558877626,TESSy COVID-19
Poland,PL,2020-19,65-79yr,185,5565204,7.780487471797979,TESSy COVID-19
Poland,PL,2020-20,65-79yr,122,5565204,5.51641952388448,TESSy COVID-19
Poland,PL,2020-21,65-79yr,205,5565204,5.875795388632654,TESSy COVID-19
Poland,PL,2020-22,65-79yr,191,5565204,7.115642122013856,TESSy COVID-19
Poland,PL,2020-23,65-79yr,282,5565204,8.499239201294328,TESSy COVID-19
Poland,PL,2020-24,65-79yr,302,5565204,10.493775250646697,TESSy COVID-19
Poland,PL,2020-25,65-79yr,263,5565204,10.152368179135932,TESSy COVID-19
Poland,PL,2020-26,65-79yr,218,5565204,8.642989547193597,TESSy COVID-19
Poland,PL,2020-27,65-79yr,167,5565204,6.91798539640236,TESSy COVID-19
Poland,PL,2020-28,65-79yr,171,5565204,6.07345211424415,TESSy COVID-19
Poland,PL,2020-29,65-79yr,214,5565204,6.91798539640236,TESSy COVID-19
Poland,PL,2020-30,65-79yr,267,5565204,8.642989547193597,TESSy COVID-19
Poland,PL,2020-31,65-79yr,328,5565204,10.691431976258192,TESSy COVID-19
Poland,PL,2020-32,65-79yr,331,5565204,11.841434743452352,TESSy COVID-19
Poland,PL,2020-33,65-79yr,373,5565204,12.650030439135744,TESSy COVID-19
Poland,PL,2020-34,65-79yr,414,5565204,14.141440277840669,TESSy COVID-19
Poland,PL,2020-35,65-79yr,398,5565204,14.590660108775888,TESSy COVID-19
Poland,PL,2020-36,65-79yr,268,5565204,11.967216296114213,TESSy COVID-19
Poland,PL,2020-37,65-79yr,308,5565204,10.350024904747427,TESSy COVID-19
Poland,PL,2020-38,65-79yr,477,5565204,14.105502691365851,TESSy COVID-19
Poland,PL,2020-39,65-79yr,726,5565204,21.6164582646027,TESSy COVID-19
Poland,PL,2020-40,65-79yr,1195,5565204,34.518051809062165,TESSy COVID-19
Poland,PL,2020-41,65-79yr,2318,5565204,63.12437064301686,TESSy COVID-19
Poland,PL,2020-42,65-79yr,3698,5565204,108.10026011625091,TESSy COVID-19
Poland,PL,2020-43,65-79yr,9499,5565204,237.13416435408297,TESSy COVID-19
Poland,PL,2020-44,65-79yr,23415,5565204,591.4248606160709,TESSy COVID-19
Poland,PL,2020-45,65-79yr,25331,5565204,875.9067951507259,TESSy COVID-19
Poland,PL,2020-46,65-79yr,23173,5565204,871.558347187273,TESSy COVID-19
Poland,PL,2020-47,65-79yr,20336,5565204,781.8042249664163,TESSy COVID-19
Poland,PL,2020-48,65-79yr,16429,5565204,660.6226833733318,TESSy COVID-19
Poland,PL,2020-49,65-79yr,14396,5565204,553.888051543124,TESSy COVID-19
Poland,PL,2020-50,65-79yr,14002,5565204,510.27779035593306,TESSy COVID-19
Poland,PL,2020-51,65-79yr,14569,5565204,513.3863915860047,TESSy COVID-19
Poland,PL,2020-52,65-79yr,11503,5565204,468.48237728572036,TESSy COVID-19
Poland,PL,2020-53,65-79yr,13977,5565204,457.8448516891744,TESSy COVID-19
Poland,PL,2021-01,65-79yr,14556,5565204,512.7035774429833,TESSy COVID-19
Poland,PL,2021-02,65-79yr,10780,5565204,455.25734546298753,TESSy COVID-19
Poland,PL,2021-03,65-79yr,9135,5565204,357.8485173229948,TESSy COVID-19
Poland,PL,2021-04,65-79yr,8428,5565204,315.5859156286095,TESSy COVID-19
Poland,PL,2021-05,65-79yr,7897,5565204,293.3405496006975,TESSy COVID-19
Poland,PL,2021-06,65-79yr,7639,5565204,279.16317173638197,TESSy COVID-19
Poland,PL,2021-07,65-79yr,10222,5565204,320.94061601335727,TESSy COVID-19
Poland,PL,2021-08,65-79yr,13570,5565204,427.51352870442844,TESSy COVID-19
Poland,PL,2021-09,65-79yr,17402,5565204,556.529464149023,TESSy COVID-19
Poland,PL,2021-10,65-79yr,22382,5565204,714.8704701570688,TESSy COVID-19
Poland,PL,2021-11,65-79yr,29311,5565204,928.8608288213693,TESSy COVID-19
Poland,PL,2021-12,65-79yr,35219,5565204,1159.5262276099852,TESSy COVID-19
Poland,PL,2021-13,65-79yr,34583,5565204,1254.257705557604,TESSy COVID-19
Poland,PL,2021-14,65-79yr,26541,5565204,1098.324517843371,TESSy COVID-19
Poland,PL,2021-15,65-79yr,21516,5565204,863.5262966101512,TESSy COVID-19
Poland,PL,2021-16,65-79yr,13406,5565204,627.5061974367876,TESSy COVID-19
Poland,PL,2021-17,65-79yr,7791,5565204,380.8845102533528,TESSy COVID-19
Poland,PL,2021-18,65-79yr,4684,5565204,224.16069563667386,TESSy COVID-19
Poland,PL,2021-19,65-79yr,3402,5565204,145.29566211768696,TESSy COVID-19
Poland,PL,2021-20,65-79yr,1920,5565204,95.62991760948925,TESSy COVID-19
Poland,PL,2021-21,65-79yr,1010,5565204,52.64856418560757,TESSy COVID-19
Poland,PL,2021-22,65-79yr,573,5565204,28.444599694818017,TESSy COVID-19
Poland,PL,2021-23,65-79yr,417,5565204,17.78910530503464,TESSy COVID-19
Poland,PL,2021-24,65-79yr,279,5565204,12.506280093236475,TESSy COVID-19
Poland,PL,2021-25,65-79yr,165,5565204,7.978144197409475,TESSy COVID-19
Poland,PL,2021-26,65-79yr,120,5565204,5.121106072661488,TESSy COVID-19
Poland,PL,2021-27,65-79yr,129,5565204,4.474229516114773,TESSy COVID-19
Poland,PL,2021-28,65-79yr,104,5565204,4.1867288243162335,TESSy COVID-19
Poland,PL,2021-29,65-79yr,118,5565204,3.9890720987047374,TESSy COVID-19
Poland,PL,2021-30,65-79yr,116,5565204,4.204697617553642,TESSy COVID-19
Poland,PL,2021-31,65-79yr,143,5565204,4.65391744848886,TESSy COVID-19
Poland,PL,2021-32,65-79yr,143,5565204,5.1390748658988965,TESSy COVID-19
Poland,PL,2021-33,65-79yr,198,5565204,6.127358493956376,TESSy COVID-19
Poland,PL,2021-34,65-79yr,264,5565204,8.301582475682832,TESSy COVID-19
Poland,PL,2021-35,65-79yr,371,5565204,11.410183705754543,TESSy COVID-19
Poland,PL,2021-36,65-79yr,481,5565204,15.309411838272236,TESSy COVID-19
Poland,PL,2021-37,65-79yr,609,5565204,19.585984628775513,TESSy COVID-19
Poland,PL,2021-38,65-79yr,858,5565204,26.360219679278604,TESSy COVID-19
Poland,PL,2021-39,65-79yr,1348,5565204,39.639157881723655,TESSy COVID-19
Poland,PL,2021-40,65-79yr,1822,5565204,56.961074562585665,TESSy COVID-19
Poland,PL,2021-41,65-79yr,2659,5565204,80.51816249682851,TESSy COVID-19
Poland,PL,2021-42,65-79yr,4824,5565204,134.4604797955295,TESSy COVID-19
Poland,PL,2021-43,65-79yr,7568,5565204,222.66928579796894,TESSy COVID-19
Poland,PL,2021-44,65-79yr,10627,5565204,326.9421929546518,TESSy COVID-19
Poland,PL,2021-45,65-79yr,13621,5565204,435.7072984206868,TESSy COVID-19
Poland,PL,2021-46,65-79yr,18202,5565204,571.8209071940579,TESSy COVID-19
Poland,PL,2021-47,65-79yr,20735,5565204,699.6509022849837,TESSy COVID-19
Poland,PL,2021-48,65-79yr,20500,5565204,740.9431891445489,TESSy COVID-19
Poland,PL,2021-49,65-79yr,19391,5565204,716.7931310334716,TESSy COVID-19
Poland,PL,2021-50,65-79yr,17088,5565204,655.483608507433,TESSy COVID-19
Poland,PL,2021-51,65-79yr,11128,5565204,507.00746998672463,TESSy COVID-19
Poland,PL,2021-52,65-79yr,7502,5565204,334.7586180129246,TESSy COVID-19
Poland,PL,2022-01,65-79yr,6690,5565204,255.01311362530467,TESSy COVID-19
Poland,PL,2022-02,65-79yr,7368,5565204,252.6052953314919,TESSy COVID-19
Poland,PL,2022-03,65-79yr,15771,5565204,415.77990672040056,TESSy COVID-19
Poland,PL,2022-04,65-79yr,28182,5565204,789.7823691638258,TESSy COVID-19
Poland,PL,2022-05,65-79yr,34022,5565204,1117.7308145397724,TESSy COVID-19
Poland,PL,2022-06,65-79yr,27088,5565204,1098.0729547380474,TESSy COVID-19
Poland,PL,2022-07,65-79yr,20011,5565204,846.3121926887137,TESSy COVID-19
Poland,PL,2022-08,65-79yr,16313,5565204,652.6984455556346,TESSy COVID-19
Poland,PL,2022-09,65-79yr,12439,5565204,516.6387431619758,TESSy COVID-19
Poland,PL,2022-10,65-79yr,11968,5565204,438.5643365454348,TESSy COVID-19
